source,TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk_1,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,X54
fear.M,7.92,0,170.6987,no,55-64,caucasian,male,Unknown,6.2022,1.7489,3.6633,2e-4,4e-4,0.3526,0.0037,1e-4,6.6239,0.1927,0,14.993,0,2e-4,71.8442,0,0,0,0.0064,0.1749,0.0089,0.0071,3.8637,0.0053,9e-4,0,98.288,0.6772,0,9e-4,0.014,0.0027,0.2469,0.0011,0.0011,0.0011,0.0018,0.0018,1e-4,0,0.0018,2.299,2.2997,0.0021,0.0281,NA
fear.M,7.96,0,169.8618,no,55-64,caucasian,male,Unknown,5.9521,2.3417,3.2175,3e-4,7e-4,0.3523,0.0051,1e-4,3.5532,0.1927,0,6.4763,0,3e-4,58.7362,0,0,0,0.0067,0.1762,0.008,0.0082,3.8828,0.0052,8e-4,0,98.0766,0.6648,0,0.0012,0.0142,0.0028,0.2629,0.001,0.001,0.001,0.0018,0.0018,1e-4,0,0.0018,2.2989,2.2997,0.0021,0.0282,NA
fear.M,8,0,171.1476,no,55-64,caucasian,male,Unknown,5.9028,2.7398,3.8736,4e-4,0.0011,0.3502,0.0074,3e-4,1.7016,0.1927,0,2.3201,0,4e-4,43.6385,0,0,0,0.0062,0.1655,0.0073,0.0072,4,0.005,6e-4,0,97.9205,0.6403,0,0.0016,0.0133,0.003,0.2562,0.001,0.001,0.001,0.0018,0.0018,3e-4,0,0.0018,2.2988,2.2997,0.0021,0.0282,NA
fear.M,8.04,0,171.3782,no,55-64,caucasian,male,Unknown,5.6924,2.0681,3.156,6e-4,0.0016,0.3444,0.0096,5e-4,1.0032,0.1927,0,1.1214,0,6e-4,32.9486,0,0,0,0.0065,0.1912,0.0069,0.0074,4.3414,0.0047,6e-4,0,98.1772,0.5593,0,0.0019,0.0154,0.0033,0.2478,9e-4,9e-4,9e-4,0.0018,0.0018,5e-4,0,0.0018,2.2987,2.2996,0.0021,0.0282,NA
fear.M,8.08,0,171.2007,no,55-64,caucasian,male,Unknown,5.34,2.1947,4.6294,9e-4,0.0022,0.3525,0.0124,8e-4,0.6233,0.1927,0,0.5508,0,8e-4,23.3857,1e-4,0,0,0.0066,0.1405,0.0069,0.0079,3.8686,0.0044,5e-4,0,98.1313,0.4076,0,0.0023,0.012,0.0035,0.2472,9e-4,9e-4,9e-4,0.0018,0.0018,8e-4,0,0.0018,2.2986,2.2996,0.0021,0.0282,NA
fear.M,8.12,0,171.3272,no,55-64,caucasian,male,Unknown,5.4973,3.1433,4.3575,0.001,0.0026,0.3673,0.0148,0.001,0.4532,0.1927,0,0.3291,0,0.0011,16.9885,1e-4,0,0,0.0066,0.121,0.0068,0.0087,3.0274,0.0044,5e-4,0,97.7497,0.3005,0,0.0028,0.0112,0.0038,0.2652,8e-4,8e-4,8e-4,0.0018,0.0018,0.001,0,0.0018,2.2985,2.2995,0.0021,0.0282,NA
fear.M,8.16,0,171.0087,no,55-64,caucasian,male,Unknown,5.1673,2.2088,2.8418,0.0013,0.0031,0.3733,0.0172,0.0013,0.3429,0.1927,0,0.216,0,0.0015,11.4105,2e-4,0,0,0.0066,0.1108,0.0058,0.0083,2.6939,0.0042,4e-4,0,98.1261,0.2114,0,0.0031,0.0115,0.0039,0.2661,8e-4,8e-4,8e-4,0.0018,0.0018,0.0013,0,0.0018,2.2984,2.2995,0.0021,0.0282,NA
fear.M,8.2,0,170.4825,no,55-64,caucasian,male,Unknown,5.9608,2.7928,4.5884,0.0015,0.0036,0.3871,0.0194,0.0015,0.2751,0.1927,0,0.1495,0,0.002,6.9921,5e-4,0,0,0.0066,0.11,0.0058,0.0084,1.9535,0.0044,4e-4,0,97.8988,0.162,0,0.0036,0.0102,0.0041,0.2771,8e-4,8e-4,8e-4,0.0018,0.0018,0.0015,0,0.0018,2.2984,2.2995,0.0021,0.0282,NA
fear.M,8.24,0,172.1959,no,55-64,caucasian,male,Unknown,5.9724,2.2942,3.2682,0.0016,0.0039,0.3996,0.021,0.0017,0.2414,0.1927,0,0.1184,0,0.0028,4.3757,0.0011,0,0,0.0063,0.0872,0.0056,0.0078,1.3023,0.0043,3e-4,0,98.0944,0.0871,0,0.004,0.0086,0.0041,0.3038,8e-4,8e-4,8e-4,0.0018,0.0018,0.0017,0,0.0018,2.2983,2.2994,0.0021,0.0282,NA
fear.M,8.28,0,169.8448,no,55-64,caucasian,male,Unknown,5.4711,2.3079,4.1872,0.0016,0.0041,0.4021,0.0217,0.0018,0.2282,0.1927,0,0.1083,0,0.0043,3.2499,0.0018,0,0,0.0064,0.0947,0.0053,0.0093,1.1742,0.0042,3e-4,0,98.0893,0.0861,0,0.0048,0.0071,0.0043,0.3175,8e-4,8e-4,8e-4,0.0018,0.0018,0.0018,0,0.0018,2.2982,2.2994,0.0021,0.0282,NA
fear.M,8.32,0,171.7754,no,55-64,caucasian,male,Unknown,6.1559,1.7309,4.2273,0.0017,0.0041,0.4085,0.0219,0.0018,0.2254,0.1927,0,0.104,0,0.0057,3.0022,0.0025,0,0,0.0069,0.0858,0.0049,0.009,0.8517,0.0042,3e-4,0,98.294,0.0695,0,0.0053,0.0066,0.0041,0.3173,8e-4,8e-4,8e-4,0.0018,0.0018,0.0018,0,0.0018,2.2982,2.2994,0.0021,0.0282,NA
fear.M,8.36,0,170.2159,no,55-64,caucasian,male,Unknown,5.2716,1.7713,4.3537,0.0017,0.0041,0.4113,0.0222,0.0018,0.2206,0.1927,0,0.1,0,0.0074,2.5833,0.0034,0,0,0.0067,0.0777,0.0047,0.0087,0.7156,0.0043,3e-4,0,98.2804,0.0553,0,0.0057,0.0072,0.0039,0.292,8e-4,8e-4,8e-4,0.0018,0.0018,0.0018,0,0.0018,2.2981,2.2994,0.0021,0.0282,NA
fear.M,8.4,0,172.033,no,55-64,caucasian,male,Unknown,6.9234,2.4614,5.2248,0.0017,0.0042,0.4139,0.0224,0.0018,0.2186,0.1927,0,0.0977,0,0.0109,2.3913,0.005,0,0,0.0074,0.0799,0.0045,0.0079,0.5845,0.0042,4e-4,0,98.0309,0.0542,0,0.007,0.0082,0.0036,0.3081,8e-4,8e-4,8e-4,0.0018,0.0018,0.0018,0,0.0018,2.298,2.2994,0.0021,0.0282,NA
fear.M,8.44,0,170.8623,no,55-64,caucasian,male,Unknown,5.8421,2.9309,4.9305,0.0017,0.0042,0.4161,0.0227,0.0018,0.2139,0.1927,0,0.0939,0,0.0156,1.9499,0.0079,0,0,0.0078,0.0793,0.0048,0.007,0.4781,0.0043,4e-4,0,97.8412,0.0606,0,0.0086,0.0077,0.0033,0.3432,8e-4,8e-4,8e-4,0.0018,0.0018,0.0018,0,0.0018,2.298,2.2993,0.0021,0.0282,NA
fear.M,8.48,0,170.4298,no,55-64,caucasian,male,Unknown,6.596,3.3518,5.1762,0.0017,0.0043,0.4159,0.0229,0.0019,0.2106,0.1927,0,0.0919,0,0.0204,1.6329,0.0109,0,0,0.0083,0.0772,0.0051,0.0068,0.485,0.0044,5e-4,0,97.6561,0.0424,0,0.0102,0.0073,0.0031,0.3603,8e-4,8e-4,8e-4,0.0018,0.0018,0.0019,0,0.0018,2.2979,2.2993,0.0021,0.0282,NA
fear.M,8.52,0,170.5863,no,55-64,caucasian,male,Unknown,7.3995,2.1465,5.1016,0.0017,0.0043,0.4161,0.023,0.0019,0.2091,0.1927,0,0.0909,0,0.022,1.4885,0.0134,0,0,0.0083,0.0773,0.0051,0.0062,0.4742,0.0045,5e-4,0,98.1489,0.0317,0,0.0118,0.0078,0.003,0.3654,8e-4,8e-4,8e-4,0.0018,0.0018,0.0019,0,0.0018,2.2979,2.2993,0.0021,0.0282,NA
fear.M,8.56,0,170.9566,no,55-64,caucasian,male,Unknown,7.2407,2.0315,5.2919,0.0017,0.0043,0.417,0.0231,0.0019,0.2083,0.1927,0,0.0902,0,0.0284,1.427,0.0171,0,0,0.0086,0.0703,0.0046,0.008,0.4333,0.0044,5e-4,0,98.1902,0.0268,0,0.0149,0.0061,0.0029,0.3513,8e-4,8e-4,8e-4,0.0018,0.0018,0.0019,0,0.0018,2.2979,2.2993,0.002,0.0282,NA
fear.M,8.6,0,169.2435,no,55-64,caucasian,male,Unknown,7.6132,2.2246,5.1672,0.0017,0.0043,0.4157,0.023,0.0019,0.2085,0.1928,0,0.0908,0,0.0351,1.4512,0.0185,0,0,0.0087,0.0809,0.0043,0.0089,0.4971,0.004,5e-4,0,98.1203,0.0279,0,0.0181,0.006,0.0026,0.3362,9e-4,9e-4,9e-4,0.0018,0.0018,0.0019,0,0.0018,2.2979,2.2993,0.002,0.0283,NA
fear.M,8.64,0,168.8672,no,55-64,caucasian,male,Unknown,7.1329,1.6264,5.2257,0.0017,0.0043,0.4146,0.0231,0.0019,0.2079,0.1928,0,0.0908,0,0.0414,1.3966,0.0206,0,0,0.0091,0.0798,0.004,0.0132,0.5487,0.0036,6e-4,0,98.3287,0.0262,0,0.0213,0.0053,0.0026,0.3199,0.001,0.001,0.001,0.0018,0.0018,0.0019,0,0.0018,2.2978,2.2993,0.002,0.0283,NA
fear.M,8.68,0,169.2246,no,55-64,caucasian,male,Unknown,7.0257,1.6644,5.7439,0.0018,0.0043,0.4156,0.0232,0.0019,0.2067,0.1928,0,0.0897,0,0.0508,1.2814,0.0212,0,0,0.0097,0.0725,0.0039,0.0162,0.5006,0.0035,7e-4,0,98.3162,0.0247,0,0.0257,0.0048,0.0025,0.319,0.001,0.001,0.001,0.0018,0.0018,0.0019,0,0.0018,2.2978,2.2994,0.002,0.0283,NA
fear.M,8.72,0,170.154,no,55-64,caucasian,male,Unknown,7.0677,1.5074,5.3716,0.0017,0.0043,0.4153,0.0231,0.0019,0.2086,0.1928,0,0.0909,0,0.0589,1.4546,0.0199,0,0,0.0098,0.0629,0.004,0.0213,0.5143,0.0035,9e-4,0,98.3674,0.0309,0,0.0297,0.0041,0.0024,0.3215,0.0011,0.0011,0.0011,0.0018,0.0018,0.0019,0,0.0018,2.2978,2.2994,0.002,0.0283,NA
fear.M,8.76,0,170.5561,no,55-64,caucasian,male,Unknown,7.1612,0.9075,5.5442,0.0017,0.0043,0.4147,0.023,0.0019,0.2098,0.1928,0,0.0918,0,0.0637,1.5643,0.0212,0,0,0.01,0.0629,0.0042,0.0238,0.5427,0.0035,0.001,0,98.5493,0.0441,0,0.037,0.0036,0.0022,0.3282,0.0011,0.0011,0.0011,0.0018,0.0018,0.0019,0,0.0018,2.2978,2.2994,0.002,0.0283,NA
fear.M,8.8,0,169.3888,no,55-64,caucasian,male,Unknown,7.4199,1.5092,5.5991,0.0017,0.0043,0.4146,0.0229,0.0019,0.2113,0.1928,0,0.0927,0,0.0691,1.7016,0.0209,0,0,0.011,0.0582,0.0043,0.022,0.5481,0.0035,0.001,0,98.3668,0.0428,0,0.0401,0.0036,0.0019,0.3304,0.0012,0.0012,0.0012,0.0018,0.0018,0.0019,0,0.0018,2.2978,2.2995,0.0019,0.0283,NA
fear.M,8.84,0,169.1345,no,55-64,caucasian,male,Unknown,6.9169,1.8045,6.2621,0.0017,0.0043,0.4126,0.0229,0.0019,0.2112,0.1928,0,0.0934,0,0.0829,1.694,0.0243,0,0,0.0121,0.0642,0.0043,0.0272,0.6481,0.0036,0.0011,0,98.2691,0.0617,0,0.0516,0.0036,0.0019,0.3232,0.0013,0.0013,0.0013,0.0018,0.0018,0.0019,0,0.0018,2.2978,2.2995,0.0019,0.0283,NA
fear.M,8.88,0,169.629,no,55-64,caucasian,male,Unknown,6.9251,2.4598,5.5597,0.0017,0.0043,0.4106,0.0228,0.0019,0.2133,0.1928,0,0.0953,0,0.1006,1.8814,0.025,1e-4,0,0.0131,0.0707,0.0043,0.024,0.7503,0.0037,0.0011,0,98.0315,0.0675,0,0.0614,0.0041,0.002,0.3238,0.0013,0.0013,0.0013,0.0018,0.0018,0.0019,0,0.0018,2.2978,2.2996,0.0019,0.0283,NA
fear.M,8.92,0,168.8913,no,55-64,caucasian,male,Unknown,7.277,1.8467,5.6669,0.0017,0.0042,0.4097,0.0227,0.0019,0.2147,0.1928,0,0.0965,0,0.1104,2.0091,0.0262,1e-4,0,0.0129,0.063,0.0042,0.0251,0.7911,0.0037,0.0013,0,98.2547,0.0802,0,0.0734,0.0043,0.002,0.3198,0.0014,0.0014,0.0014,0.0018,0.0018,0.0019,0,0.0018,2.2978,2.2996,0.0019,0.0283,NA
fear.M,8.96,0,169.7671,no,55-64,caucasian,male,Unknown,7.5133,2.1259,6.1133,0.0017,0.0042,0.4098,0.0224,0.0018,0.2206,0.1928,0,0.1002,0,0.1204,2.5458,0.0221,1e-4,0,0.0133,0.0571,0.0044,0.0256,0.7889,0.0038,0.0017,0,98.1564,0.0846,0,0.082,0.0042,0.0019,0.3156,0.0015,0.0015,0.0015,0.0018,0.0018,0.0018,0,0.0018,2.2978,2.2996,0.0019,0.0283,NA
fear.M,9,0,169.3552,no,55-64,caucasian,male,Unknown,7.6533,1.8608,6.7169,0.0017,0.0041,0.41,0.0222,0.0018,0.2247,0.1928,0,0.1027,0,0.1299,2.906,0.022,1e-4,0,0.0142,0.0561,0.0044,0.0285,0.7776,0.004,0.0019,0,98.2499,0.1071,0,0.0896,0.0045,0.0018,0.3123,0.0015,0.0015,0.0015,0.0018,0.0018,0.0018,0,0.0018,2.2978,2.2996,0.0019,0.0283,NA
fear.M,9.04,0,168.8267,no,55-64,caucasian,male,Unknown,7.2967,-0.0353,6.3971,0.0017,0.0041,0.4095,0.0222,0.0018,0.2241,0.1928,0,0.1025,0,0.1438,2.8393,0.0278,1e-4,0,0.0156,0.0566,0.0043,0.0332,0.8057,0.0041,0.0024,0,98.7787,0.1223,0,0.1068,0.0043,0.0016,0.3345,0.0016,0.0016,0.0016,0.0018,0.0018,0.0018,0,0.0018,2.2978,2.2996,0.0019,0.0283,NA
fear.M,9.08,0,168.2591,no,55-64,caucasian,male,Unknown,7.356,0.653,6.5808,0.0017,0.0042,0.4086,0.0224,0.0018,0.222,0.1928,0,0.1013,0,0.1553,2.6445,0.0335,1e-4,0,0.016,0.0586,0.0038,0.033,0.8485,0.0041,0.0026,0,98.6203,0.1411,1e-4,0.1222,0.0045,0.0015,0.3467,0.0016,0.0016,0.0016,0.0018,0.0018,0.0018,0,0.0018,2.2978,2.2996,0.0019,0.0283,NA
fear.M,9.12,0,168.7912,no,55-64,caucasian,male,Unknown,7.3033,1.4813,6.7476,0.0017,0.0042,0.4091,0.0225,0.0018,0.2208,0.1929,0,0.1004,0,0.1798,2.5332,0.0398,1e-4,0,0.0156,0.0602,0.0034,0.0299,0.8246,0.0041,0.0031,0,98.3757,0.1475,1e-4,0.1373,0.0051,0.0015,0.3529,0.0016,0.0016,0.0016,0.0018,0.0018,0.0018,0,0.0018,2.2979,2.2996,0.0019,0.0283,NA
fear.M,9.16,0,168.4065,no,55-64,caucasian,male,Unknown,6.7194,0.0869,6.802,0.0017,0.0042,0.408,0.0225,0.0018,0.221,0.1929,0,0.1008,0,0.2091,2.5395,0.0425,1e-4,0,0.0154,0.0597,0.0031,0.0298,0.8781,0.004,0.0035,0,98.7662,0.18,1e-4,0.1562,0.0053,0.0013,0.3377,0.0017,0.0017,0.0017,0.0018,0.0018,0.0018,0,0.0018,2.2979,2.2997,0.0019,0.0283,NA
fear.M,9.2,0,169.8689,no,55-64,caucasian,male,Unknown,6.9626,1.2289,7.1737,0.0017,0.0042,0.4076,0.0223,0.0018,0.2227,0.1929,0,0.1021,0,0.2082,2.6939,0.0499,1e-4,0,0.0142,0.0639,0.0032,0.0308,0.8972,0.0043,0.004,0,98.4545,0.2343,1e-4,0.1653,0.0055,0.0013,0.3364,0.0017,0.0017,0.0017,0.0018,0.0018,0.0018,0,0.0018,2.2979,2.2997,0.0019,0.0283,NA
fear.M,9.24,0,170.0072,no,55-64,caucasian,male,Unknown,7.1475,0.4666,7.7574,0.0017,0.0042,0.4082,0.0224,0.0018,0.2233,0.193,0,0.1023,0,0.2417,2.76,0.0724,1e-4,0,0.0135,0.0673,0.003,0.0232,0.8681,0.0043,0.0046,0,98.6701,0.2556,1e-4,0.1874,0.0051,0.0012,0.332,0.0017,0.0017,0.0017,0.0018,0.0018,0.0018,0,0.0018,2.2979,2.2997,0.0019,0.0283,NA
fear.M,9.28,0,169.8513,no,55-64,caucasian,male,Unknown,7.3009,0.9141,8.2359000000000009,0.0017,0.0042,0.4082,0.0225,0.0018,0.2224,0.1931,0,0.1019,0,0.2753,2.694,0.0942,1e-4,0,0.0133,0.0734,0.0032,0.0192,0.8723,0.0044,0.0055,0,98.5474,0.2596,1e-4,0.2081,0.0052,0.0012,0.315,0.0017,0.0017,0.0017,0.0018,0.0018,0.0018,0,0.0018,2.298,2.2997,0.0019,0.0283,NA
fear.M,9.32,0,169.8701,no,55-64,caucasian,male,Unknown,7.6896,0.4324,7.5743,0.0017,0.0042,0.4083,0.0225,0.0018,0.2233,0.1932,0,0.1027,0,0.2746,2.8209,0.1198,1e-4,0,0.013,0.0672,0.0031,0.0182,0.8639,0.0045,0.0066,0,98.679,0.2497,1e-4,0.2122,0.0048,0.0012,0.2908,0.0017,0.0017,0.0017,0.0018,0.0018,0.0018,0,0.0018,2.298,2.2997,0.0019,0.0283,NA
fear.M,9.36,0,170.524,no,55-64,caucasian,male,Unknown,7.9071,0.46,8.2378,0.0017,0.0042,0.4063,0.0225,0.0018,0.2216,0.1933,0,0.1027,0,0.2484,2.7122,0.1313,1e-4,0,0.012,0.0652,0.0028,0.0241,0.9664,0.0048,0.0076,0,98.6718,0.1947,1e-4,0.2106,0.0046,0.0012,0.2803,0.0017,0.0017,0.0017,0.0018,0.0018,0.0018,0,0.0018,2.298,2.2997,0.0019,0.0283,NA
fear.M,9.4,0,168.4673,no,55-64,caucasian,male,Unknown,6.2539,0.0853,6.5833,0.0017,0.0043,0.4074,0.0226,0.0018,0.2196,0.1934,0,0.1012,0,0.2163,2.5603,0.1527,1e-4,0,0.0106,0.0673,0.0028,0.0224,0.9105,0.0049,0.0089,0,98.7666,0.2068,1e-4,0.2246,0.0035,0.0011,0.2831,0.0017,0.0017,0.0017,0.0018,0.0018,0.0018,0,0.0018,2.298,2.2997,0.0019,0.0283,NA
fear.M,9.44,0,169.016,no,55-64,caucasian,male,Unknown,7.0769,1.5677,7.2021,0.0017,0.0043,0.4069,0.0227,0.0019,0.2177,0.1936,0,0.1007,0,0.1784,2.4673,0.2058,1e-4,0,0.01,0.0742,0.0026,0.0201,0.9378,0.0052,0.0099,0,98.3479,0.2313,1e-4,0.2412,0.0029,0.0011,0.2706,0.0017,0.0017,0.0017,0.0018,0.0018,0.0019,0,0.0018,2.2981,2.2998,0.0019,0.0283,NA
fear.M,9.48,0,167.6963,no,55-64,caucasian,male,Unknown,6.9198,0.0895,7.8103,0.0017,0.0043,0.4048,0.0228,0.0019,0.2143,0.1939,0,0.0999,0,0.1517,2.2445,0.2725,2e-4,0,0.0095,0.0762,0.0023,0.0238,1.0456,0.0051,0.0114,0,98.7655,0.25,1e-4,0.2626,0.0029,0.001,0.2635,0.0017,0.0017,0.0017,0.0018,0.0018,0.0019,0,0.0018,2.2981,2.2998,0.0019,0.0283,NA
fear.M,9.52,0,169.5543,no,55-64,caucasian,male,Unknown,7.292,1.1444,7.7704,0.0017,0.0044,0.4037,0.0231,0.002,0.2105,0.1942,0,0.0984,0,0.144,1.9747,0.3501,2e-4,0,0.0088,0.076,0.002,0.0302,1.1012,0.0054,0.0125,0,98.48,0.2621,1e-4,0.2946,0.0028,0.0011,0.2615,0.0017,0.0017,0.0017,0.0018,0.0018,0.002,0,0.0018,2.2981,2.2999,0.0019,0.0283,NA
fear.M,9.56,0,168.9852,no,55-64,caucasian,male,Unknown,6.596,-0.1016,7.5375,0.0017,0.0044,0.4053,0.0231,0.002,0.2098,0.1943,0,0.0976,0,0.1311,1.9422,0.3749,2e-4,0,0.008,0.0744,0.0017,0.0301,1.0202,0.0055,0.0146,0,98.7626,0.2762,1e-4,0.295,0.0026,0.001,0.2654,0.0017,0.0017,0.0017,0.0018,0.0018,0.002,0,0.0018,2.2981,2.2999,0.0019,0.0283,NA
fear.M,9.6,0,168.7734,no,55-64,caucasian,male,Unknown,7.3122,0.6772,7.17,0.0017,0.0044,0.4092,0.0232,0.0019,0.2095,0.1944,0,0.096,0,0.1157,1.9179,0.3693,2e-4,0,0.0071,0.0519,0.0016,0.0194,0.8217,0.0055,0.0188,0,98.6137,0.2539,1e-4,0.3055,0.0023,0.0011,0.2616,0.0017,0.0017,0.0017,0.0018,0.0018,0.0019,0,0.0018,2.2982,2.3,0.0019,0.0283,NA
fear.M,9.64,0,168.819,no,55-64,caucasian,male,Unknown,7.6823,1.108,8.3393,0.0017,0.0044,0.4109,0.0232,0.0019,0.2093,0.1946,0,0.0956,0,0.0936,1.9376,0.3963,2e-4,0,0.0066,0.0446,0.0015,0.0219,0.7383,0.0058,0.0222,0,98.4908,0.2853,2e-4,0.3156,0.002,0.0011,0.2586,0.0017,0.0017,0.0017,0.0018,0.0018,0.0019,0,0.0018,2.2982,2.3,0.0019,0.0283,NA
fear.M,9.68,0,169.3593,no,55-64,caucasian,male,Unknown,6.9332,0.8641,8.4191,0.0017,0.0044,0.4135,0.0234,0.0019,0.2072,0.1948,0,0.0938,0,0.0853,1.8028,0.4509,2e-4,0,0.006,0.0437,0.0014,0.0211,0.6101,0.0059,0.0263,0,98.5616,0.2859,2e-4,0.3242,0.0018,0.0011,0.2524,0.0017,0.0017,0.0017,0.0018,0.0018,0.0019,0,0.0018,2.2982,2.3,0.0019,0.0283,NA
fear.M,9.72,0,170.005,no,55-64,caucasian,male,Unknown,7.5249,0.0606,8.2192,0.0017,0.0044,0.4155,0.0235,0.0019,0.2068,0.195,0,0.0931,0,0.0786,1.7922,0.4668,2e-4,0,0.0056,0.0397,0.0014,0.0156,0.5129,0.0057,0.0309,0,98.7726,0.2756,1e-4,0.3349,0.0016,0.0012,0.2396,0.0017,0.0017,0.0017,0.0018,0.0018,0.0019,0,0.0018,2.2983,2.3,0.0019,0.0283,NA
fear.M,9.76,0,168.6379,no,55-64,caucasian,male,Unknown,7.8547,1.4937,8.0859,0.0017,0.0044,0.4158,0.0234,0.0019,0.2068,0.1949,0,0.0926,0,0.0657,1.7311,0.4033,2e-4,0,0.0051,0.0348,0.0014,0.0123,0.4997,0.0056,0.0358,0,98.3718,0.2563,1e-4,0.3298,0.002,0.0012,0.2203,0.0017,0.0017,0.0017,0.0018,0.0018,0.0019,0,0.0018,2.2983,2.3,0.0019,0.0283,NA
fear.M,9.8,0,168.3593,no,55-64,caucasian,male,Unknown,7.5889,1.4936,8.3251,0.0017,0.0044,0.4168,0.0234,0.0019,0.206,0.1948,0,0.0914,0,0.0568,1.6023,0.3518,2e-4,0,0.0046,0.0323,0.0013,0.0132,0.4501,0.0055,0.0435,0,98.3718,0.2531,1e-4,0.3345,0.0024,0.0014,0.2042,0.0017,0.0017,0.0017,0.0018,0.0018,0.0019,0,0.0018,2.2983,2.3,0.0019,0.0283,NA
fear.M,9.84,0,163.5119,no,55-64,caucasian,male,Unknown,8.0427,2.2713,8.1227,0.0017,0.0044,0.4171,0.0234,0.0019,0.206,0.1948,0,0.091,0,0.064,1.5482,0.3083,3e-4,0,0.0042,0.0326,0.0013,0.0217,0.4356,0.0053,0.0511,0,98.103,0.2538,3e-4,0.5148,0.0027,0.0014,0.206,0.0017,0.0017,0.0017,0.0018,0.0018,0.0019,0,0.0018,2.2984,2.3,0.0019,0.0283,NA
fear.M,9.88,0,157.1321,no,55-64,caucasian,male,Unknown,9.239,6.5418,8.2101,0.0017,0.0044,0.4194,0.0236,0.002,0.2038,0.195,0,0.0889,0,0.0671,1.3337,0.2934,6e-4,0,0.0039,0.0292,0.0013,0.0267,0.3265,0.0054,0.0622,0.006,95.6546,0.1443,9e-4,0.8913,0.0028,0.0015,0.2012,0.0017,0.0017,0.0017,0.0018,0.0018,0.002,0,0.0018,2.2985,2.3,0.0019,0.0283,NA
fear.M,9.92,0,159.5165,no,55-64,caucasian,male,Unknown,8.7269,6.2993,6.0322,0.0017,0.0044,0.4195,0.0237,0.002,0.2023,0.1952,0,0.088,0,0.0735,1.185,0.2803,0.0012,0,0.0033,0.0276,0.0011,0.0427,0.3273,0.0053,0.0721,0.1259,95.8519,0.0866,0.0025,1.507,0.0032,0.0015,0.1999,0.0017,0.0017,0.0017,0.0018,0.0018,0.002,0,0.0018,2.2985,2.3,0.0019,0.0283,NA
fear.M,9.96,0,163.2732,no,55-64,caucasian,male,Unknown,8.2652,4.6239,6.3693,0.0017,0.0044,0.4193,0.0237,0.0021,0.2024,0.1952,0,0.0878,1e-4,0.096,1.1338,0.2341,0.0019,0,0.0031,0.028,0.001,0.0684,0.344,0.0051,0.0829,5e-4,96.9975,0.0613,0.0068,2.3669,0.0037,0.0016,0.1998,0.0017,0.0017,0.0017,0.0018,0.0018,0.0021,0,0.0018,2.2986,2.3,0.0019,0.0283,NA
fear.M,10,0,164.5746,no,55-64,caucasian,male,Unknown,9.6834,0.1951,7.5307,0.0017,0.0044,0.4194,0.0238,0.0022,0.2012,0.1953,0,0.0869,1e-4,0.1167,0.9888,0.2119,0.0025,0,0.003,0.031,0.001,0.089,0.3417,0.0048,0.0885,0,98.7395,0.0436,0.0137,3.0777,0.004,0.0017,0.1967,0.0017,0.0017,0.0017,0.0018,0.0018,0.0022,0,0.0018,2.2987,2.3,0.0019,0.0283,NA
joy.F,0.08,0,186.544,no,unknown,unknown,unknown,Unknown,13.735900000000001,3.1809,-4.5794,0.0018,0.0045,0.4224,0.0239,0.002,0.1936,0.1925,0,0.0803,0.0285,7e-4,0.0779,0.0131,3e-4,0,6e-4,0.0424,0.0056,0.0203,0.1492,0.0471,0.009,0,97.7331,0,9e-4,0.1034,0.0239,0.0062,0.0333,0.0018,0.0018,0.0018,0.0018,0.0018,0.002,0,0.0018,2.2978,2.2978,0.0018,0.0282,NA
joy.F,0.12,0,186.8348,no,unknown,unknown,unknown,Unknown,10.2341,6.2376,-5.0092,0.0018,0.0045,0.4205,0.0239,0.002,0.1932,0.1929,0,0.0809,0.0056,5e-4,0.0756,0.0351,2e-4,0,0.001,0.0604,0.0042,0.0227,0.2654,0.0233,0.0098,0,95.9006,0,7e-4,0.1216,0.0225,0.0058,0.0322,0.0018,0.0018,0.0018,0.0018,0.0018,0.002,0,0.0018,2.2978,2.2978,0.0018,0.0281,NA
joy.F,0.16,0,189.5941,no,unknown,unknown,unknown,Unknown,12.1424,6.7796,-4.2648,0.0018,0.0045,0.4157,0.0238,0.002,0.193,0.1929,0,0.0822,0.006,5e-4,0.0581,0.0292,1e-4,0,0.0015,0.0563,0.0036,0.0284,0.4986,0.0173,0.01,0,95.4526,0,7e-4,0.1062,0.0157,0.005,0.0146,0.0018,0.0018,0.0018,0.0018,0.0018,0.002,0,0.0018,2.2978,2.2978,0.0018,0.0281,NA
